f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,Target
1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,14.0,4553.2919921875
0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,8829.7197265625
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,2000.508056640625
4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,5579.59814453125
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,3631.10400390625
1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,17.0,9874.8603515625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,12.0,9303.599609375
1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,15.0,13054.3798828125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,11.0,14023.740234375
0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,6394.6201171875
1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13133.4599609375
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,4802.56787109375
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,3838.77001953125
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,6361.85986328125
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,12.0,5316.72607421875
2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,24.0,9870.0595703125
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2310.14404296875
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,12.0,7680.77978515625
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,5868.77978515625
0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,2649.68408203125
1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,10762.98046875
3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,14.0,11515.98046875
1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,16.0,8708.580078125
1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,7198.14013671875
1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,14220.599609375
1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,16.0,5121.4140625
1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,11004.240234375
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,10351.4404296875
1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.0,6193.68017578125
1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,12491.0400390625
1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,16.0,12361.740234375
0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,7103.759765625
0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,14.0,7846.740234375
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,11327.099609375
2.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,21.0,15416.4599609375
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,9136.5
1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4093.48193359375
3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,15.0,5754.22216796875
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2872.77001953125
0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,13323.0595703125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,7495.7998046875
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,13.0,9743.2802734375
2.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.0,10997.51953125
1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,8689.919921875
1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,12983.6396484375
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,12.0,2301.51611328125
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,16.0,11429.2197265625
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,10386.2998046875
1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,15267.7197265625
0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,18.0,9911.099609375
1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,15.0,12554.8798828125
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,7941.5400390625
2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,3125.927978515625
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,3.0,17.0,12254.580078125
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,16.0,15378.1796875
0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,19.0,9530.9404296875
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,10303.1396484375
0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,7398.60009765625
1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1784.489990234375
0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,3904.919921875
1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,10097.2802734375
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,9.0,5078.57421875
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4918.76416015625
1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,15401.400390625
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,11.0,8668.4404296875
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,4684.64404296875
3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,18.0,12630.48046875
0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,10.0,8494.3798828125
1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,14013.1796875
0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,21.0,12336.5400390625
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,16.0,8939.16015625
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,11.0,8741.2197265625
1.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,20.0,8446.7998046875
1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,13419.66015625
2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,16.0,11441.6396484375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,13546.98046875
3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,8672.6396484375
1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,11586.5400390625
0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,17.0,11399.7001953125
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,8835.66015625
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,10.0,7933.740234375
0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,14034.83984375
1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,4475.076171875
0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,6564.72021484375
0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,15.0,13322.8203125
3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,18.0,11786.33984375
0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,6247.5
2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,9452.16015625
3.0,0.0,3.0,1.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,24.0,15365.8798828125
1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6108.1201171875
1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11580.599609375
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,18.0,5342.22021484375
0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2493.216064453125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5961.8701171875
0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8645.2197265625
1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,14.0,7171.68017578125
1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,16.0,13169.2802734375
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,14256.9599609375
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,12.0,6788.4599609375
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,6058.85986328125
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,9225.1796875
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,11.0,8226.0595703125
1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,7122.240234375
1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11535.7802734375
3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,21.0,7187.7001953125
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,7945.6201171875
0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,9692.099609375
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,12.0,4076.6220703125
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,4053.756103515625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,9502.98046875
0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,7788.72021484375
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,5803.51806640625
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,10.0,9767.4599609375
0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,19.0,7903.02001953125
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,8745.419921875
0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,7987.080078125
1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9693.7802734375
1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,13898.0400390625
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,17.0,7763.22021484375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,6908.0400390625
0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,13329.599609375
0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,20.0,15352.4404296875
3.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,5.0,0.0,1.0,28.0,12119.7001953125
0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,13466.099609375
3.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,22.0,13055.099609375
3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,7143.9599609375
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,15.0,13140.83984375
1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,17.0,5075.49609375
1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,10.0,6141.240234375
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,19.0,9533.580078125
1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,13957.259765625
3.0,1.0,4.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,32.0,15028.2001953125
2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,14.0,13876.2001953125
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,6641.7001953125
2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,12.0,5604.35400390625
0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,14732.759765625
1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8379.7802734375
1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,12.0,5836.5419921875
1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,7936.259765625
0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,15.0,9086.8203125
2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,17.0,7473.9599609375
4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,18.0,9696.48046875
1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,23.0,11314.4404296875
3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,11526.9599609375
2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,15325.5595703125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,3094.4580078125
0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11422.98046875
1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,18.0,15323.099609375
1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,15.0,14899.3798828125
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,4535.31591796875
0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,10656.599609375
0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,14.0,10636.5595703125
