f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,NetCharge,AromaticAtoms,AvgHydrophobicity,Target
1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,24.0,-1.0,12.0,-0.42500000000000004,14233.259765625
0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,13.0,-3.0,9.0,-0.7538461538461537,10318.6201171875
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,1.0,12.0,-0.1,12453.5400390625
1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,-1.0,0.0,0.06666666666666668,7719.35986328125
1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,-0.61,4822.60205078125
2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,22.0,0.0,18.0,-0.4272727272727272,14278.5595703125
0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,-0.5384615384615384,3575.052001953125
1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,6.0,0.09230769230769235,11682.2998046875
1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.2428571428571428,13393.3203125
0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.5888888888888889,5904.0419921875
2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,23.0,-1.0,12.0,-0.7217391304347825,10455.1201171875
1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,-1.0,6.0,-0.9545454545454544,7717.56005859375
0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,-2.0,0.0,0.06999999999999998,7632.35986328125
0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,6.0,-1.911111111111111,3216.486083984375
2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,15.0,-2.0,0.0,-0.22666666666666654,12341.33984375
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,13.0,0.0,6.0,-0.11538461538461539,9253.98046875
2.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,24.0,2.0,22.0,-0.17500000000000004,13132.4404296875
1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,6.0,-0.6090909090909092,6879.47998046875
2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,14.0,1.0,14.0,-0.9071428571428573,6509.93994140625
0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0333333333333334,9631.1396484375
1.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,5.0,0.5095238095238096,11390.400390625
2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,17.0,1.0,9.0,0.04117647058823528,11584.919921875
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,6.0,-0.8181818181818182,5520.587890625
4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,26.0,-5.0,6.0,-1.4499999999999997,5450.1181640625
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,6.0,-0.30833333333333335,9867.48046875
1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,22.0,1.0,12.0,-0.4181818181818182,14360.4599609375
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,2.0,20.0,-1.6125,3879.840087890625
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,-1.7,1312.4580078125
1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,-2.0,9.0,-0.24,13525.5595703125
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,0.0,-1.1,5379.85791015625
2.0,1.0,1.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0,1.0,35.0,2.0,34.0,-0.5514285714285714,10573.080078125
1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,-1.0,18.0,-1.0857142857142859,9623.8798828125
0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,11.0,-0.18181818181818193,11775.48046875
2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,17.0,-2.0,12.0,-0.36470588235294116,13431.0
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,19.0,-3.0,6.0,-0.0526315789473684,12444.0595703125
0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,-3.0,6.0,-0.457142857142857,13592.400390625
1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,6.0,-0.08461538461538462,13482.900390625
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,-1.0,0.0,0.007692307692307631,12652.5
2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,15.0,-1.0,14.0,-1.0333333333333332,5823.005859375
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,-1.0,0.0,-0.11818181818181821,10459.4404296875
1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,-1.0,12.0,-0.28181818181818186,11210.7001953125
7.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18.0,-1.0,0.0,0.13333333333333333,3195.882080078125
0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,-1.0,0.0,-0.6266666666666667,5959.51220703125
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,12.0,-0.16666666666666682,13575.9599609375
2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,15.0,2.0,5.0,0.013333333333333256,7495.7998046875
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,-1.0,0.0,-0.6636363636363636,6387.47998046875
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,1.114285714285714,9955.1396484375
1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,-0.5133333333333333,7310.0400390625
1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,11.0,-0.5166666666666666,4881.75
0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,-1.0,5.0,-0.8545454545454546,8616.240234375
1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,24.0,-2.0,0.0,-0.4499999999999999,14578.740234375
1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,16.0,-1.0,15.0,-0.6749999999999999,12463.6201171875
2.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,22.0,-2.0,20.0,-0.17727272727272736,14848.5595703125
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,1.0,11.0,0.23076923076923067,11837.8798828125
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,12.0,2.0,5.0,-1.1,3758.9580078125
3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,-1.0,6.0,-0.6000000000000001,6862.85986328125
0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,-1.0,17.0,-1.4600000000000002,6833.22021484375
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,13.0,0.0,6.0,-0.6000000000000001,8719.3203125
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,14.0,2.0,6.0,-0.39999999999999997,9694.01953125
1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,-1.0,12.0,-0.30666666666666664,14365.2001953125
1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,-0.37999999999999995,5533.64990234375
2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,-3.0,0.0,-0.3214285714285715,8813.0400390625
0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,-3.0,0.0,-0.16363636363636358,9077.6396484375
1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,16.0,1.0,21.0,0.08124999999999993,14128.919921875
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,0.0,6.0,0.85,11443.8603515625
0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,-2.0,6.0,-1.0888888888888888,6796.56005859375
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,14.0,0.0,6.0,-0.1571428571428571,15147.7197265625
3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,1.5142857142857145,13459.919921875
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,13.0,0.0,12.0,0.49230769230769234,14063.8798828125
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,6.0,-0.5199999999999999,8538.2998046875
0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,-1.0,0.0,-0.8583333333333333,6291.35986328125
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,-1.0,18.0,-0.9857142857142858,8821.740234375
2.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,21.0,-3.0,0.0,0.028571428571428532,11814.240234375
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,-2.0,0.0,-0.7666666666666667,6764.22021484375
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,-1.0,6.0,0.3555555555555555,12646.6201171875
0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,6.0,-0.38888888888888895,5377.94384765625
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,15.0,0.0,18.0,-0.47333333333333333,13381.98046875
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,-0.47500000000000003,4968.93603515625
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,1.0,6.0,-0.9866666666666666,3758.424072265625
3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,22.0,-4.0,6.0,-0.3772727272727273,13818.599609375
0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,-1.0,12.0,-0.28750000000000003,10428.7197265625
0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,-5.0,0.0,-1.9428571428571428,5460.2998046875
1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,11.0,-0.6285714285714284,9103.1396484375
1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,24.0,-0.4647058823529411,14014.080078125
4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,18.0,-3.0,9.0,-0.9888888888888887,12101.33984375
1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,6.0,-0.03750000000000009,6648.06005859375
0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,-4.0,0.0,-1.018181818181818,10070.400390625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0,6.0,-1.05,5091.27587890625
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,0.0,12.0,-1.1949999999999998,13156.080078125
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,11.0,0.0,6.0,-0.4090909090909091,4110.8701171875
1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,18.0,-2.0,6.0,-1.0388888888888888,8529.3603515625
2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,6.0,-0.11818181818181812,7285.3798828125
0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,-2.0,12.0,-0.5923076923076924,13068.3603515625
2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.325,11216.8203125
0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,-1.0,15.0,-1.64,9392.7001953125
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,-3.0,6.0,-2.322222222222222,4608.0
3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,31.0,0.0,23.0,0.6258064516129033,15391.5595703125
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,12.0,-0.5125000000000001,9994.080078125
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,12.0,-0.5333333333333333,6497.27978515625
0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,-2.0,6.0,-0.5428571428571429,14595.9599609375
2.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,21.0,-2.0,11.0,-0.6428571428571429,11412.0
3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,1.0,17.0,-0.7833333333333333,6522.66015625
1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,15.0,-1.0,12.0,0.0933333333333334,12957.9599609375
2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,0.8000000000000002,11128.5
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,17.0,-1.03,5143.93212890625
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.309090909090909,11334.2998046875
0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,6.0,-0.9833333333333334,6206.16015625
0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,6.0,-0.3111111111111111,6957.18017578125
2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,6.0,0.5181818181818181,6226.7998046875
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,-1.0,0.0,-0.18000000000000002,8974.8603515625
0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,-1.0,0.0,-0.9083333333333333,5860.421875
1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,0.0,2.0,23.0,-1.0,12.0,-0.7086956521739131,9470.6396484375
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,6.0,0.6857142857142856,8842.919921875
2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,6.0,0.16363636363636358,7148.8798828125
1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,14.0,-1.0,11.0,-0.7999999999999999,9020.099609375
2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,17.0,0.0,6.0,-0.32941176470588235,9422.580078125
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,1.0,23.0,-0.24545454545454548,10023.599609375
3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,14.0,-3.0,9.0,-0.55,15315.7197265625
3.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,28.0,-4.0,6.0,-0.0571428571428571,15439.1396484375
0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,13.0,-2.0,0.0,-0.2384615384615384,9509.8203125
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,1.0,30.0,-0.6555555555555556,12579.0595703125
0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,-1.0,12.0,-0.8,9706.3798828125
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.7999999999999999,4945.1162109375
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,-0.7833333333333333,4784.6279296875
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,15.0,-0.39999999999999997,9928.3798828125
1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,-2.0,5.0,-0.618181818181818,5716.2119140625
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,1.1333333333333335,6306.89990234375
